?pmc_id0	?text0	?pmc_id1	?text1	?count
"1401"	CRP	MESH:D011014	pneumonia Bilateral pneumonia Bilateral pneumonia Bilateral pneumonia	6
"1401"	CRP	MESH:D012128	respiratory distress None Fever	6
"1435"	macrophage colony-stimulating factor	MESH:C000657245	COVID-19	6
"1440"	G-CSF	MESH:C000657245	COVID-19 pneumonia	6
"1440"	G-CSF	MESH:C000657245	CoVid-19	6
"1473"	CST5	MESH:C000657245	COVID-19	6
"1508"	Apps	MESH:C000657245	Covid-19	6
"15139;12273"	C5a-C5aR1	MESH:C000657245	COVID-19	6
"1514"	CatL	MESH:C000657245	SARS-CoV-2 infections	6
"1514"	CatL	MESH:D003967	diarrhea	6
"1514"	CatL	MESH:D005334	Fever	6
"1536"	NOX2	MESH:C000657245	COVID-19	6
"1583"	CYP11A1	MESH:C000657245	COVID-19	6
"15945"	Cxcl10	MESH:C000657245	COVID-19	6
"15977"	interferon beta	MESH:C000657245	COVID-19	6
"16019"	IgM	MESH:C000657245	COVID-19	6
"1613"	Zip	MESH:C000657245	COVID-19	6
"16153"	IL-10	MESH:D001991	bronchitis	6
"16171"	IL-17	MESH:C000657245	COVID-19	6
"16175"	IL-1alpha	MESH:C000657245	COVID-19	6
"16193"	IL-6	MESH:D005355	apoptosisNeutrophilic inflammationAccelerated lung fibrosis	6
"16193"	IL-6	MESH:D005355	fibrosis and failure	6
"16193"	IL-6	MESH:D011008	pneumococcal pneumonia	6
"1636"	ACE	MESH:C000657245	Coronavirus Disease 2019	6
"1636"	angiotensin-converting enzyme	MESH:D005355	fibrosis	6
"1636"	ACE	MESH:D011658	pulmonary fibrosis	6
"164045"	Helicase	MESH:C000657245	COVID-19	6
"164045"	helicase	MESH:C000657245	Coronavirus disease 2019	6
"175"	AGA	MESH:C000657245	COVID-19	6
"1803"	DPP4	MESH:C000657245	SARS-CoV (strain HKU-39849) infection	6
"1803"	DPP4	MESH:C000657245	SARS-CoV-2 host infection	6
"183"	AGT	MESH:C000657245	COVID-19	6
"183"	angiotensin I	MESH:C000657245	SARS-CoV-2 infection	6
"183"	angiotensin II	MESH:D005334	fever	6
"1846"	Typ	MESH:C000657245	COVID-19	6
"18479"	PAK1	MESH:C000657245	COVID-19	6
"185"	AT1R	MESH:C000657245	Covid-19	6
"185"	AT1R	MESH:C000657245	SARS-CoV-infected	6
"185"	angiotensin II type 1 receptor	MESH:C000657245	COVID-19	6
"186"	angiotensin II type 2 receptor	MESH:C000657245	SARS-CoV-2 infection	6
"187"	APLNR	MESH:C000657245	COVID-19	6
"18787"	PAI-1	MESH:C000657245	COVID-19	6
"1977"	eIF4E	MESH:C000657245	COVID-19	6
"1993"	hub	MESH:D001991	bronchitis, pneumonia	6
"20296"	Ccl2	MESH:C000657245	COVID-19	6
"2064"	HER2	MESH:D005334	neutropenic fever	6
"207"	Akt	MESH:D011014	pneumonia	6
"20846"	STAT1	MESH:C000657245	COVID-19	6
"213"	Albumin	MESH:D003967	Diarrhea	6
"213"	albumin	MESH:D003967	diarrhea	6
"2147"	Thrombin	MESH:C000657245	covid-19	6
"2149"	PAR1	MESH:C000657245	COVID-19	6
"2157"	FVIII	MESH:D011014	pneumonia	6
"2159"	FXa	MESH:C000657245	COVID-19	6
"2159"	factor-Xa	MESH:C000657245	COVID-19	6
"21803"	TGF-beta1	MESH:D005355	fibrosis	6
"21926"	TNF-alpha	MESH:D001991	bronchitis	6
"220972"	miR	MESH:D045169	SARS	6
"2213"	FcgammaRIIb	MESH:C000657245	SARS-CoV infection	6
"2219"	ficolin 1	MESH:C000657245	COVID-19	6
"2244"	fibrinogen	MESH:D005334	Fever	6
"22848"	AAK1	MESH:D045169	SARS	6
"22861"	NLRP1	MESH:C000657245	COVID-19	6
"2290"	Qin	MESH:D005334	Fever	6
"23013"	SHARP	MESH:C000657245	COVID-19	6
"23063"	foe	MESH:C000657245	COVID-19	6
"23093"	cord-19	MESH:C000657245	COVID-19	6
"23545"	beta=2	MESH:C000657245	COVID-19	6
"24148"	Tom	MESH:C000657245	COVID-19	6
"24310"	ACE	MESH:C000657245	SARS-CoV infection	6
"24770"	MCP-1	MESH:C000657245	COVID-19	6
"25"	ABL	MESH:C000657245	SARS-CoV-2 infection	6
"25139"	GLUT4	MESH:C000657245	COVID-19	6
"25139"	glucose transporter 4	MESH:C000657245	COVID-19	6
"25692"	rTPA	MESH:C000657245	COVID-19	6
"2580"	GAK	MESH:C000657245	COVID-19	6
"25802"	d-1	MESH:C000657245	COVID-19	6
"25998"	BTKi	MESH:C000657245	COVID-19	6
"26503"	aspartate transaminase	MESH:C000657245	COVID-19	6
"26503"	Aspartate aminotransferase	MESH:D005334	Fever	6
"26503"	AST	MESH:D009223	DM Fever	6
"2673"	GFAp	MESH:C000657245	COVID-19	6
"2678"	GGT	MESH:D011014	pneumonia	6
"27329"	Ang(1-7	MESH:C000657245	SARS-CoV-2 infection	6
"2740"	GLP1	MESH:C000657245	COVID-19	6
"2796"	LHRH	MESH:C000657245	COVID-19	6
"283"	Ang	MESH:C000657245	SARS-Cov-2 infection	6
"283131"	NEAT1	MESH:C000657245	COVID-19	6
"284"	Ang 1	MESH:C000657245	COVID-19	6
"284;285;51378;27329"	Ang (1-7	MESH:C000657245	SARS-CoV-2 infection	6
"284;285;51378;27329"	Ang-(1-7	MESH:C000657245	SARS-Cov-2 infection	6
"284;285;51378;27329"	Ang-(1-9	MESH:C000657245	SARS-Cov-2 infection	6
"285335"	Na+/H+ exchanger	MESH:C000657245	COVID-19	6
"2875"	Alanine aminotransferase	MESH:D003967	Diarrhea	6
"2875"	alanine aminotransferase	MESH:D003967	diarrhea	6
"28883"	beta=3	MESH:C000657245	COVID-19	6
"290"	hAPN	MESH:D003967	diarrhea coronavirus virus	6
"29126"	PD-L1	MESH:C000657245	SARS-CoV-2 infection	6
"2919"	CXCL1	MESH:C000657245	SARS-CoV-2 infection	6
"2973"	GTS	MESH:C000657245	COVID-19 illness	6
"2973"	GTS	MESH:C000657245	novel coronavirus disease	6
"29969"	HIC	MESH:D011014	pneumonia	6
"3002"	GZMB	MESH:C000657245	COVID-19	6
"302668"	ACE2	MESH:C000657245	coronavirus disease 2019	6
"302668"	ACE2	MESH:C000657245	novel coronavirus pneumonia	6
"3036"	HAS1	MESH:C000657245	COVID-19	6
"3038"	HAS3	MESH:C000657245	COVID-19	6
"3084"	ggf	MESH:C000657245	COVID-19	6
"31"	ACC	MESH:C000657245	COVID-19	6
"3105;3106;3107"	HLA-A, -B, and -C	MESH:C000657245	COVID-19	6
"3107"	HLA-C	MESH:C000657245	SARS-CoV-2 infection	6
"3162"	HO-1	MESH:D005355	fibrosis	6
"3309"	BiP	MESH:C000657245	COVID-19	6
"340024"	B0AT1	MESH:C000657245	SARS-CoV-2 infection	6
"342371"	boat	MESH:C000657245	COVID-19	6
"3439"	IFN-alpha	MESH:C000657245	SARS-CoV infection	6
"3439"	IFN-alpha-1b	MESH:C000657245	COVID-19	6
"3439"	Ribavirin and IFN	MESH:C000657245	COVID-19	6
"3440"	IFN-alpha2beta	MESH:C000657245	"2019-nCoV Infected Pneumonia"	6
"3440"	IFN-alpha2beta	MESH:C000657245	Covid-19	6
"3440"	interferon-alpha2a	MESH:C000657245	COVID-19	6
"3440"	interferon-alpha2b	MESH:C000657245	Novel Coronavirus Pneumonia	6
"3440"	interferon alpha-2b	MESH:D005334	Fever	6
"3440"	IFN-alpha2beta	MESH:D018352	Coronavirus Disease	6
"3456"	IFNB	MESH:C000657245	SARS-CoV-2 infected	6
"3458"	IFN-gamma	MESH:C000657245	Covid-19	6
"3458"	interferon-gamma	MESH:C000657245	covid-19	6
"3458"	IFN	MESH:D011014	pneumonia	6
"3458"	IFN-gamma	MESH:D011658	pulmonary fibrosis	6
"3458;7124"	IFN-gamma and tumor necrosis factor alpha	MESH:C000657245	COVID-19	6
"351"	a	MESH:C000657245	Coronavirus disease 2019	6
"3552"	IL-1beta	MESH:C000657245	COVID-19 pneumonia	6
"3552"	IL1	MESH:C000657245	SARS-CoV-2 infection	6
"3552"	IL1alpha	MESH:C000657245	COVID-19	6
"3552"	Il-1beta	MESH:C000657245	COVID-19	6
"3552"	interleukin-1	MESH:D011014	pneumonia	6
"3553"	interleukin-1 beta	MESH:C000657245	COVID-19	6
"3553"	interleukin-1-beta	MESH:C000657245	COVID-19	6
"3553"	IL-1b	MESH:D005334	fever	6
"3557"	IL-1ra	MESH:C000657245	SARS-CoV-2 infection	6
"3558"	IL-2	MESH:C000657245	SARS-CoV infection	6
"3565"	interleukin-4	MESH:C000657245	COVID-19	6
"3566"	IL-4 receptor	MESH:C000657245	COVID-19	6
"3569"	IL 6	MESH:C000657245	COVID-19	6
"3569"	interleukin 6	MESH:C000657245	COVID-19 pneumonia	6
"3569"	interleukin 6	MESH:C000657245	SARS-CoV-2 infection	6
"3569"	interleukin-6	MESH:C000657245	covid-19	6
"3569"	Interleukin-6	MESH:D003967	diarrhea	6
"3569"	interleukin (IL)-6	MESH:D005334	fever	6
"3569"	IL-6	MESH:D011008	pneumococcal pneumonia	6
"3569"	IL-6	MESH:D055728	myelofibrosis	6
"3575"	CD127	MESH:C000657245	COVID-19	6
"3576"	IL-8	MESH:D001991	bronchitis	6
"3576"	interleukin-8	MESH:D011014	pneumonia	6
"3576"	IL-8	MESH:D011658	pulmonary fibrosis	6
"3576"	interleukin-8	MESH:D045169	SARS	6
"3586"	IL-10	MESH:C000657245	Novel Coronavirus Pneumonia	6
"3586"	IL10	MESH:C000657245	SARS-CoV-2 infection	6
"3586"	IL-10	MESH:D005334	Fever	6
"3586"	IL-10	MESH:D005355	lung fibrosis	6
"3605"	IL-17	MESH:C000657245	SARS-CoV infection	6
"3605"	interleukin-17	MESH:C000657245	COVID-19	6
"3605"	IL-17	MESH:D003550	cystic fibrosis	6
"3627"	interferon-gamma-inducible protein 10	MESH:C000657245	COVID-19	6
"3645"	IRR	MESH:C000657245	COVID-19	6
"3684"	Mac-1	MESH:C000657245	COVID-19	6
"3689"	CD18	MESH:C000657245	COVID-19	6
"3716"	JAK1	MESH:C000657245	SARS-CoV-2 infection	6
"3716;3717"	JAK1/2	MESH:C000657245	SARS-CoV-2 infection	6
"38028"	dMRI	MESH:C000657245	COVID-19	6
"3827"	bradykinin	MESH:C000657245	SARS-CoV infection	6
"397455"	CD3	MESH:C000657245	COVID-19	6
"397455"	CD3	MESH:C000657245	SARS-CoV-2	6
"404704"	CD4	MESH:C000657245	SARS-CoV-2	6
"406"	Bmal1	MESH:C000657245	covid-19	6
"4151"	myoglobin	MESH:D005334	fever	6
"4153"	MBL	MESH:C000657245	SARS-CoV-2 infection	6
"4153"	mannose binding lectin	MESH:C000657245	COVID-19	6
"4283"	CMK	MESH:D045169	SARS-S infection	6
"4306"	aldosterone receptor	MESH:C000657245	COVID-19	6
"43740568"	S	MESH:C000657245	SARS-Cov-2 infection	6
"43740569"	ORF-3a	MESH:C000657245	COVID-19	6
"43740571"	M	MESH:C000657245	SARS-CoV-2 infection	6
"43740573"	ORF7a	MESH:C000657245	COVID-19	6
"43740575"	N	MESH:D018352	ampliCube Coronavirus Panel	6
"43740578"	RdRP	MESH:C000657245	SARS-CoV-2 infection	6
"4582"	mucin 1	MESH:C000657245	COVID-19	6
"4593"	MuSK	MESH:C000657245	COVID-19	6
"4599"	MX1	MESH:C000657245	SARS-CoV-2 infection	6
"462"	AT III	MESH:C000657245	COVID-19	6
"462"	Antithrombin	MESH:C000657245	COVID-19	6
"462"	antithrombin-III	MESH:C000657245	COVID-19	6
"4790"	NF-kappaBeta	MESH:C000657245	COVID-19	6
"4790"	P50	MESH:C000657245	COVID-19	6
"4790"	NF-kappaB	MESH:D001991	bronchitis and Pneumonia	6
"4790"	NF-kappaB	MESH:D011014	diplococcus pneumonia	6
"4790"	NF-kappaB	MESH:D011014	endpoint-pneumonia	6
"4790"	NF-kappaB	MESH:D011014	lung of pneumonia	6
"4790"	nuclear factor kappa B	MESH:D011014	pneumonia	6
"4790"	NF-kappaB	MESH:D017254	infiltration  Pneumonia	6
"488"	DAR	MESH:C000657245	COVID-19	6
"50528"	TMPRSS2	MESH:D018352	Coronavirus Infection	6
"5054"	Pai	MESH:D005334	fever	6
"51161"	G20	MESH:C000657245	COVID-19	6
"5133"	PD-1	MESH:C000657245	"2019 novel coronavirus infection"	6
"5133"	PD-1	MESH:D003967	diarrhea	6
"5133"	PD-1	MESH:D008231	lymphocytopenia-associated pneumonia	6
"5133"	PD-1	MESH:D009395	interstitial pneumonia	6
"5133"	PD-1	MESH:D011014	pneumonia	6
"51561"	IL-23	MESH:C000657245	covid-19	6
"5159"	PDGFR	MESH:C000657245	COVID-19	6
"5327"	tissue-type plasminogen activator	MESH:C000657245	COVID-19	6
"5366"	aPR	MESH:C000657245	COVID-19	6
"5366"	aPR	MESH:C000657245	COVID-19 pneumonia	6
"5366"	aPR	MESH:C000657245	SARS-CoV-2 infections	6
"5447"	pOR	MESH:C000657245	COVID-19	6
"54474"	CD20	MESH:D011014	pneumonia	6
"5468"	PPAR-gamma	MESH:C000657245	COVID-19	6
"54938"	SARS-2	MESH:C000657245	SARS-CoV-2 infected	6
"54938"	SARS-2	MESH:C000657245	SARS-CoV-2 infection	6
"5502"	inhibitor 1	MESH:C000657245	COVID-19	6
"558"	ark	MESH:C000657245	COVID-19	6
"55821"	ALC	MESH:D005334	fever	6
"55835"	CPAP	MESH:D005334	fever	6
"5594"	p38	MESH:D005355	fibrosis	6
"5594"	ERK	MESH:D018352	Middle East respiratory syndrome coronavirus infection	6
"5599"	JUN N-terminal kinase	MESH:C000657245	COVID-19	6
"56664"	vRNA	MESH:C000657245	SARS-CoV-infected	6
"56925"	muM	MESH:C000657245	SARS-CoV infection	6
"57094"	Feb. 11	MESH:C000657245	COVID-19	6
"57126"	NB1	MESH:C000657245	SARS-CoV-2 infection	6
"57379"	Aid	MESH:C000657245	Covid-19	6
"574058"	PD-L1	MESH:C000657245	COVID-19	6
"59272"	ACE-2	MESH:C000657245	SARS-CoV-2-infected	6
"59272"	ACE2	MESH:C000657245	SARS-Cov infection	6
"59272"	Angiotensin converting enzyme-2	MESH:C000657245	COVID-19	6
"59272"	Angiotensin-Converting Enzyme 2	MESH:C000657245	Novel Coronavirus Pneumonia	6
"59272"	angiotensin-converting enzyme 2	MESH:C000657245	Coronavirus disease 2019	6
"59272"	angiotensin-converting enzyme 2	MESH:C000657245	SARS-CoV-2	6
"5972"	Renin	MESH:C000657245	SARS-CoV-2 infection	6
"6059"	RLI	MESH:C000657245	SARS-CoV-infected	6
"608"	BCMA	MESH:D011014	pneumonia	6
"624"	BK1-8	MESH:C000657245	COVID-19	6
"624"	BK1-9	MESH:C000657245	COVID-19	6
"6347"	monocyte chemoattractant protein 1	MESH:C000657245	SARS-CoV-2 infection	6
"6348"	MIP-1A	MESH:C000657245	SARS-CoV-2 infection	6
"6348"	CCL3	MESH:D005334	fever	6
"6372"	CXCL6	MESH:C000657245	COVID-19	6
"6382"	syndecan-1	MESH:C000657245	COVID-19	6
"6387"	CXCL-12	MESH:C000657245	COVID-19	6
"6521"	Sao	MESH:C000657245	coronavirus disease 2019	6
"6524"	Sodium glucose co-transporter 2	MESH:C000657245	COVID-19	6
"6524"	sodium-glucose cotransporter 2	MESH:C000657245	COVID-19	6
"6526"	Smit	MESH:C000657245	COVID-19	6
"659"	talk	MESH:C000657245	COVID-19	6
"6614"	CD169	MESH:C000657245	SARS-CoV-2 infection	6
"668542"	immunoglobulin G	MESH:C000657245	COVID-19	6
"668542"	immunoglobulin G	MESH:D011014	pneumonia	6
"682"	CD147	MESH:D005355	fibrosis	6
"6833"	sur	MESH:D045169	SARS	6
"6850"	Syk	MESH:C000657245	COVID-19	6
"6868"	TACE	MESH:C000657245	COVID-19	6
"695"	BTK	MESH:C000657245	coronavirus disease 2019	6
"70008"	mACE2	MESH:C000657245	SARS-CoV-infected	6
"7039"	TGFalpha	MESH:C000657245	COVID-19	6
"7039"	TGF-beta	MESH:D054990	idiopathic pulmonary fibrosis	6
"7098"	TLR3	MESH:C000657245	SARS-CoV infection	6
"7113"	TMPRSS2	MESH:C000657245	SARS-CoV-1 infection	6
"7113"	TMPRSS2	MESH:C000657245	SARS-Cov-2 infection	6
"7124"	TNF)alpha	MESH:C000657245	COVID-19	6
"7124"	TNF-alpha	MESH:C000657245	Coronavirus disease 2019	6
"7124"	TNF-alpha	MESH:C000657245	SARS-CoV-2 infected	6
"7124"	tumor necrosis factor	MESH:C000657245	SARS-CoV-2 infection	6
"7124"	tumor necrosis factor alpha	MESH:C000657245	SARS-CoV-2 infection	6
"7124"	TNF-alpha	MESH:D003967	diarrhea	6
"7124"	TNF- alpha	MESH:D005334	fever	6
"7124"	TNF-alpha	MESH:D005355	lung fibrosis	6
"7124"	TNF-alpha	MESH:D018352	coronavirus infections	6
"7132"	TNFR1	MESH:C000657245	covid-19	6
"7137"	cTnI	MESH:D005334	Fever	6
"7139"	cTnT	MESH:D005334	fever	6
"718"	C3 and C7	MESH:C000657245	COVID-19	6
"718"	C3a anaphylatoxin	MESH:C000657245	COVID-19	6
"727"	complement C5	MESH:C000657245	Novel Coronavirus Pneumonia	6
"7294"	tyrosine kinase	MESH:C000657245	COVID-19	6
"7295"	SASP	MESH:D054990	idiopathic pulmonary fibrosis	6
"7373"	und	MESH:C000657245	COVID-19-Intensivstation	6
"7373"	und	MESH:C000657245	COVID-19-Normalstation	6
"7373"	und	MESH:C000657245	covid-19	6
"7373"	und	MESH:D001991	Bronchitis/Bronchiolitis	6
"7373"	und	MESH:D019142	der Arbeitsgruppe Ebolavirus aus	6
"7412"	VCAM-1	MESH:D011014	pneumonia	6
"7431"	vimentin	MESH:C000657245	SARS-CoV-2 infection	6
"7448"	S-protein	MESH:C000657245	SARS-CoV-2 infected	6
"7525"	Yes = 1	MESH:C000657245	COVID-19	6
"76282"	ALT	MESH:C000657245	COVID-19	6
"7633"	Pt 7	MESH:D005334	fever	6
"7694"	Pt 3	MESH:D005334	fever	6
"796"	calcitonin gene-related peptide	MESH:C000657245	COVID-19	6
"796"	PCT	MESH:D003967	diarrhea	6
"80155"	Nath	MESH:C000657245	COVID-19	6
"80199"	NTD	MESH:C000657245	COVID-19	6
"80312"	LCX	MESH:C000657245	COVID-19	6
"80312"	LCX	MESH:D011014	bilateral pneumonia	6
"80312"	LCX	MESH:D011014	pneumonia	6
"8205"	Tam	MESH:C000657245	COVID-19	6
"8288"	EPP	MESH:C000657245	COVID-19	6
"84366"	PRAC	MESH:C000657245	COVID-19	6
"8519"	IFITM1	MESH:C000657245	SARS-CoV-2 infection	6
"8673700"	M-pro	MESH:C000657245	COVID-19 pneumonia	6
"8673700"	Mpro	MESH:C000657245	Covid-19	6
"8685"	Marco	MESH:C000657245	COVID-19	6
"8864"	period  2	MESH:C000657245	COVID-19	6
"8989"	TRPA1	MESH:C000657245	COVID-19	6
"91662"	NLRP12	MESH:C000657245	COVID-19	6
"920"	CD4	MESH:C000657245	Covid-19	6
"920"	CD4	MESH:C000657245	SARS-CoV-1 infection	6
"9242"	MSC	MESH:C000657245	COVID-19 pneumonia	6
"9242"	MSC	MESH:D011014	pneumonia	6
"925"	CD8	MESH:D001991	bronchitis and Pneumonia	6
"925"	CD8	MESH:D011014	diplococcus pneumonia	6
"925"	CD8	MESH:D011014	endpoint-pneumonia	6
"925"	CD8	MESH:D011014	lung of pneumonia	6
"925"	CD8	MESH:D017254	infiltration  Pneumonia	6
"930"	CD19	MESH:D005334	Fever	6
"959"	CD40L	MESH:C000657245	COVID-19	6
"9607"	CAR-T))	MESH:C000657245	COVID-19	6
"966"	min2	MESH:D011014	pneumonia	6
"973"	IgA	MESH:C000657245	SARS-CoV-2 infection	6
None	BHQ1-3	MESH:C000657245	COVID-19	6
None	CQ/HCQ	MESH:C000657245	SARS-CoV-2 infection	6
None	Cases 2 and 3	MESH:C000657245	COVID-19	6
None	Envelope protein with 10 kDa, Membrane protein with 25 kDa	MESH:C000657245	COVID-19	6
None	RAS	MESH:C000657245	COVID-19	6
None	Zheng C, Wang F	MESH:C000657245	"2019-nCoV pneumonia"	6
None	Cases 1A and 1D	MESH:D005334	fever	6
"1"	beta-1b	MESH:D005334	Fever	5
"100"	ADA	MESH:C000657245	COVID-19	5
"100126231"	motilin	MESH:D011014	pneumonia	5
"100128998"	Tissue Plasminogen Activator	MESH:C000657245	COVID-19	5
"100500809"	miR-23c	MESH:C000657245	COVID-19	5
"100513601"	PD1	MESH:C000657245	COVID-19	5
"100515679"	CXCR5	MESH:C000657245	COVID-19	5
"100533201"	PD1	MESH:C000657245	COVID-19	5
"10141"	AC1	MESH:C000657245	COVID-19	5
"10312"	A 3	MESH:D005334	CAD Fever	5
"10367"	Calc	MESH:C000657245	COVID-19	5
"10379"	IRF9	MESH:C000657245	SARS-CoV-2 infection	5
"1103"	chat	MESH:C000657245	COVID-19	5
"11064"	Fan	MESH:C000657245	COVID-19	5
"11093"	ADAMTS-13	MESH:C000657245	COVID-19	5
"114548"	NLR family pyrin domain containing 3	MESH:C000657245	COVID-19	5
"114548"	NLRP3	MESH:C000657245	SARS-CoV infection	5
"114548"	NLRP3	MESH:C000657245	coronavirus disease 2019	5
"114609"	Toll like receptor adaptor protein	MESH:C000657245	SARS-CoV infection	5
"115004"	cGAS	MESH:C000657245	COVID-19	5
"115426"	UHRF2	MESH:C000657245	COVID-19	5
"11606"	AngII	MESH:C000657245	novel coronavirus pneumonia	5
"11607"	AT1	MESH:C000657245	COVID-19	5
"11610"	AT1R	MESH:C000657245	SARS-CoV infection	5
"11610"	AT1R	MESH:C000657245	SARS-CoV infections	5
"116511"	MasR	MESH:C000657245	SARS-CoV-2 infection	5
"1236"	CCR7	MESH:C000657245	SARS-CoV-2 infection	5
"12505"	CD44	MESH:C000657245	COVID-19	5
"12944"	CRP	MESH:D011014	pneumonia	5
"1351"	viii	MESH:C000657245	COVID-19	5
"1396"	CRP 1	MESH:D003967	diarrhea	5
"1397"	CRP 2	MESH:D003967	diarrhea	5
"13982"	estrogen receptor	MESH:C000657245	SARS-CoV infection	5
"1401"	C Reactive protein	MESH:C000657245	COVID-19	5
"1401"	C-reactive protein	MESH:C000657245	SARS-Cov-2 infection	5
"1401"	C-reactive-protein	MESH:C000657245	COVID-19	5
"1401"	CRP	MESH:C000657245	SARS CoV-2 pneumonia	5
"1401"	CRP	MESH:C000657245	SARS-CoV-2 infections	5
"1401"	CRP	MESH:D003967	bloody diarrhea	5
"1401"	CRP	MESH:D005334	CAD Fever	5
"1401"	CRP	MESH:D005355	fibrosis	5
"1401"	C-reactive protein	MESH:D016920	bacterial pneumonia	5
"1401"	CRP	MESH:D016920	bacterial pneumonia	5
"1437"	GMCSF	MESH:C000657245	COVID-19	5
"1437"	CSF	MESH:D005334	fever	5
"1440"	GCSF	MESH:C000657245	SARS-CoV-2 infection	5
"1440"	granulocyte colony stimulating factor	MESH:C000657245	COVID-19	5
"150094"	MSK	MESH:C000657245	COVID-19	5
"1508"	apps	MESH:C000657245	covid-19	5
"1508"	cysteine protease	MESH:C000657245	SARS-CoV infection	5
"1514"	CatL	MESH:D018352	block coronavirus initial infection	5
"1544"	CYP1A2	MESH:C000657245	COVID-19	5
"1576"	Cytochrome P450 3A4	MESH:C000657245	COVID-19	5
"1610"	Dao	MESH:C000657245	COVID-19	5
"16175"	IL-1beta	MESH:D005355	fibrosis	5
"16175"	interleukin-1alpha	MESH:D011014	pneumonia	5
"162083"	TnT	MESH:D003371	Allergic cough Fever	5
"162083"	TnT	MESH:D005334	Fever	5
"162083"	TnT	MESH:D007674	renal transplant Fever	5
"1636"	ACE	MESH:C000657245	SARS-CoV-infected	5
"1636"	angiotensin-converting enzyme	MESH:C000657245	Covid-19	5
"1636"	angiotensin-converting enzyme	MESH:C000657245	respiratory syndrome coronavirus 2 infection	5
"1636"	ACE	MESH:D018352	coronavirus infections	5
"16668"	K18	MESH:C000657245	COVID-19	5
"1674"	Des	MESH:C000657245	COVID-19	5
"171389"	aVR	MESH:C000657245	COVID-19	5
"174"	AFP	MESH:C000657245	COVID-19	5
"174"	alpha-fetoprotein	MESH:C000657245	COVID-19	5
"1803"	CD26	MESH:C000657245	SARS-CoV-2 infection	5
"1803"	DPP4	MESH:C000657245	SARS-CoV S DeltaCD	5
"1803"	dipeptidyl peptidase-4	MESH:C000657245	SARS-CoV-2 infection	5
"1803"	DPP4	MESH:D004826	epiglottitis or pneumonia	5
"1803"	Dipeptidyl peptidase-4	MESH:D005334	Fever	5
"1803"	dipeptidyl peptidase 4	MESH:D011014	pneumonia	5
"1803"	DPP-4	MESH:D018352	coronavirus infections	5
"183"	AT-II	MESH:C000657245	SARS-CoV infected	5
"183"	Angiotensin II	MESH:C000657245	SARS-CoV infection	5
"183"	angiotensin I and II	MESH:C000657245	COVID-19	5
"183"	angiotensin II	MESH:C000657245	SARS-CoV-2-infected	5
"183"	AT-II	MESH:D005355	fibrosis	5
"183"	AT-II	MESH:D005355	lung fibrosis	5
"183"	Ang II	MESH:D005355	cardiac fibrosis	5
"18479"	PAK1	MESH:D005355	fibrosis	5
"185"	AT1R	MESH:C000657245	SARS-CoV infections	5
"185"	AT1	MESH:D005355	fibrosis	5
"186"	AT2R	MESH:D005355	fibrosis	5
"186"	AT2	MESH:D018352	coronavirus infection	5
"1950"	EGF	MESH:D005355	fibrosis	5
"196"	AHR	MESH:C000657245	COVID-19	5
"196"	aryl hydrocarbon receptor	MESH:C000657245	COVID-19	5
"1992"	Lei	MESH:C000657245	COVID-19	5
"2004"	ERP	MESH:C000657245	COVID-19	5
"201780"	p 4	MESH:D005334	fever	5
"20309"	IL-8	MESH:D011014	pneumonia	5
"2064"	epidermal growth factor receptor 2	MESH:C000657245	COVID-19	5
"207"	AKT	MESH:C000657245	SARS-CoV-2 infection	5
"2081"	IRE1	MESH:C000657245	COVID-19	5
"213"	Albumin	MESH:D011014	pneumonia	5
"2146"	EZH2	MESH:C000657245	coronavirus disease 2019	5
"2147"	prothrombin	MESH:C000657245	COVID-19 pneumonia	5
"2147"	prothrombin	MESH:D045169	SARS	5
"2155"	coagulation factor VII	MESH:C000657245	COVID-19	5
"21898"	LPS	MESH:C000657245	covid-19	5
"21898"	TLR4	MESH:C000657245	COVID-19	5
"21898"	TLR4	MESH:C000657245	SARS-CoV infection	5
"22"	ASAT	MESH:C000657245	COVID-19	5
"2212"	CD32a	MESH:D003967	diarrhea	5
"2214"	CD16	MESH:C000657245	SARS-CoV-2 infection	5
"2214"	CD16	MESH:D005334	fever	5
"2219"	FCN1	MESH:C000657245	COVID-19	5
"2244"	fibrinogen	MESH:C000657245	covid-19	5
"2244"	Fibrinogen	MESH:D005334	Fever	5
"225471"	TRIF	MESH:C000657245	SARS-CoV infection	5
"225471"	Ticam2	MESH:C000657245	SARS-CoV infection	5
"22926"	ATF6	MESH:C000657245	COVID-19	5
"2321"	Flt-1	MESH:C000657245	COVID-19	5
"23541"	TAP	MESH:C000657245	COVID-19	5
"238"	ALK	MESH:D011014	pneumonia	5
"24493"	IL-1beta	MESH:C000657245	COVID-19	5
"24498"	IL-6	MESH:D011014	pneumonia	5
"245650"	GC-2	MESH:C000657245	COVID-19	5
"2475"	mTOR	MESH:D005334	fever	5
"24770"	MCP-1	MESH:D011014	pneumonia	5
"259197"	NKp30	MESH:C000657245	COVID-19	5
"260431"	COPD	MESH:D005334	Fever	5
"26503"	aspartate aminotransferase	MESH:C000657245	coronavirus disease 2019	5
"26503"	AST	MESH:D005334	CAD Fever	5
"2678"	Gamma-glutamyl transferase	MESH:C000657245	COVID-19	5
"2778"	GSA	MESH:C000657245	COVID-19	5
"28"	ABO	MESH:C000657245	SARS-CoV-2 pneumonia	5
